cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P1_zayif_hic_ev,1,1.00,516.05,495.00,555.00,12.70,12.20,19.98,4,4,2.79,0.95,0,1.88,0.36,0.08,0.18,0.16,0.95,0
P1_zayif_hic_ev,2,1.00,555.04,485.00,650.00,13.03,12.32,48.58,4,4,2.42,1.37,0,1.77,0.88,0.14,0.49,0.18,0.92,0
P1_zayif_hic_ev,3,1.00,595.48,495.00,705.00,13.29,12.48,55.73,4,4,2.38,1.43,0,1.72,1.01,0.10,0.59,0.17,0.91,0
P1_zayif_hic_ev,4,1.00,358.21,229.50,480.00,13.58,12.60,66.38,4,4,2.39,1.42,0,1.70,1.21,0.15,0.66,0.15,0.99,290
P1_zayif_hic_ev,5,1.00,416.93,285.00,550.30,13.77,12.68,68.39,4.08,4.04,2.21,1.63,0.05,1.44,1.19,0.32,0.67,0.20,0.94,0
P1_zayif_hic_ev,6,1.00,468.76,325.00,608.30,14.08,12.72,57.52,4.09,4.07,2.32,1.55,0.02,1.36,1.00,0.32,0.54,0.21,0.98,0
P1_zayif_hic_ev,7,1.00,515.37,362.70,669.10,14.39,13.00,54.91,4.08,4.06,2.39,1.53,0.02,1.45,0.97,0.30,0.51,0.21,0.98,0
P1_zayif_hic_ev,8,1.00,222.81,66.90,390.20,14.69,13.06,64.50,5,4.96,2.80,1.93,0.04,1.84,1.15,0.34,0.69,0.22,0.94,341.81
P1_zayif_hic_ev,9,1.00,281.56,111.80,447.10,14.42,12.52,72.20,5.16,4.88,2.19,2.46,0.28,2.21,1.32,0.28,0.75,0.16,0.77,0
P1_zayif_hic_ev,10,1.00,350.35,160.80,539.10,14.09,11.92,83.91,5.20,4.93,2.21,2.55,0.27,2.78,1.52,0.14,0.85,0.09,0.77,0
P1_zayif_hic_ev,11,1.00,428.14,224.50,638.70,13.97,11.59,95.03,5.15,4.96,2.39,2.37,0.19,2.69,1.71,0.16,0.95,0.07,0.84,0
P1_zayif_hic_ev,12,1.00,154.20,45.90,346.90,13.88,11.36,98.25,5,5,2.45,2.37,0,2.86,1.76,0.08,1.02,0.05,1,354.05
P1_zayif_hic_ev,13,0.96,263.81,98.60,455.60,13.56,10.95,131.63,6.19,5.57,2.60,2.70,0.62,3.37,2.34,0.11,1.18,0.05,0.40,0
P1_zayif_hic_ev,14,0.96,377.64,192.00,596.60,13.28,10.71,131.31,6.07,5.67,2.66,2.79,0.40,3.42,2.33,0.07,1.21,0.05,0.60,0
P1_zayif_hic_ev,15,0.96,485.59,278.60,749.40,13.03,10.23,130.70,6.17,5.83,2.76,2.84,0.34,3.38,2.34,0.09,1.18,0.04,0.69,0
P1_zayif_hic_ev,16,0.96,216.29,49.00,451.20,12.85,9.95,128.10,6,5.99,2.73,2.98,0.01,3.32,2.31,0.09,1.20,0.03,0.97,378.04
P1_zayif_hic_noev,1,1.00,515.98,495.00,555.00,12.69,12.20,19.07,4,4,2.80,0.95,0,1.89,0.35,0.06,0.17,0.16,0.96,0
P1_zayif_hic_noev,2,1.00,556.58,480.00,650.00,12.98,12.32,51.52,4,4,2.38,1.40,0,1.72,0.94,0.15,0.48,0.18,0.92,0
P1_zayif_hic_noev,3,1.00,597.73,485.00,705.30,13.27,12.48,55,4,4,2.43,1.37,0,1.75,1,0.10,0.59,0.17,0.91,0
P1_zayif_hic_noev,4,1.00,359.63,220.00,480.00,13.54,12.60,64.90,4,4,2.34,1.44,0,1.71,1.18,0.16,0.66,0.16,0.98,290
P1_zayif_hic_noev,5,1.00,409.94,279.80,535.00,13.74,12.60,65.28,4,4,2.22,1.59,0,1.39,1.19,0.29,0.68,0.19,0.99,0
P1_zayif_hic_noev,6,1.00,454.42,309.50,595.00,14.04,12.76,56.77,4,4,2.31,1.53,0,1.43,1.03,0.32,0.54,0.20,1,0
P1_zayif_hic_noev,7,1.00,492.85,329.50,653.00,14.38,13.00,50.28,4,4,2.35,1.44,0,1.42,0.91,0.33,0.47,0.21,1,0
P1_zayif_hic_noev,8,1.00,201.82,59.90,367.00,14.72,13.16,61.45,5,4.92,2.82,1.87,0.08,1.82,1.10,0.32,0.65,0.22,0.91,338.73
P1_zayif_hic_noev,9,1.00,261.84,92.90,430.20,14.62,12.92,74.93,5,4.97,2.36,2.42,0.03,2.15,1.33,0.23,0.77,0.15,0.97,0
P1_zayif_hic_noev,10,1.00,333.41,144.70,515.20,14.53,12.56,89.02,5,4.99,2.46,2.35,0.01,2.71,1.59,0.11,0.89,0.06,0.99,0
P1_zayif_hic_noev,11,1.00,415.68,214.70,602.10,14.52,12.44,98.45,5,5,2.48,2.31,0,2.86,1.76,0.11,0.99,0.04,1,0
P1_zayif_hic_noev,12,1.00,144.46,41.50,307.10,14.36,12.16,96.93,5,5,2.32,2.50,0,3.05,1.73,0.07,1.03,0.03,1,350.84
P1_zayif_hic_noev,13,0.95,255.12,115.40,441.80,14.14,12.02,138,6,5.58,2.63,2.73,0.42,3.41,2.46,0.05,1.29,0.04,0.51,0
P1_zayif_hic_noev,14,0.95,363.47,188.40,579.80,13.97,11.54,126.67,6,5.81,2.73,2.86,0.19,3.42,2.26,0.10,1.14,0.04,0.74,0
P1_zayif_hic_noev,15,0.95,475.21,274.00,719.80,13.86,11.04,131.09,6,5.89,2.82,2.85,0.11,3.44,2.35,0.07,1.23,0.03,0.84,0
P1_zayif_hic_noev,16,0.95,197.18,38.00,433.20,13.71,10.92,132.26,6,5.99,2.78,3.01,0.01,3.38,2.38,0.08,1.27,0.03,0.99,393.09
P1_zayif_acgozlu_ev,1,1.00,248.62,225.00,285.00,12.38,11.96,22.55,4,4,2.34,1.39,0,1.63,0.41,0.17,0.21,0.20,0.93,0
P1_zayif_acgozlu_ev,2,1.00,173.51,109.50,240.00,12.64,11.88,44.55,4,4,2.31,1.49,0,1.74,0.81,0.12,0.43,0.18,0.92,0
P1_zayif_acgozlu_ev,3,1.00,135.80,79.80,205.10,12.88,12.04,54.63,4,4,2.35,1.42,0,1.69,0.99,0.11,0.57,0.17,0.92,0
P1_zayif_acgozlu_ev,4,1.00,29.45,16.00,43.00,13.11,12.16,64.72,4,4,2.33,1.45,0,1.71,1.18,0.15,0.67,0.15,1.00,123.30
P1_zayif_acgozlu_ev,5,1.00,89.95,14.90,180.10,13.35,12.12,67.28,4.08,4.06,2.29,1.60,0.02,1.42,1.17,0.32,0.64,0.20,0.97,0
P1_zayif_acgozlu_ev,6,1.00,124.93,40.00,217.10,13.65,12.23,61.42,4.09,4.08,2.36,1.56,0.02,1.49,1.07,0.28,0.56,0.20,0.98,0
P1_zayif_acgozlu_ev,7,1.00,145.22,61.90,243.00,13.99,12.36,56.87,4.08,4.06,2.42,1.43,0.02,1.49,1.01,0.25,0.60,0.20,0.98,0
P1_zayif_acgozlu_ev,8,1.00,155.14,69.90,242.20,14.32,12.56,60.95,5,4.95,2.84,1.91,0.05,1.76,1.10,0.40,0.64,0.21,0.93,5.76
P1_zayif_acgozlu_ev,9,0.05,94.79,3.30,212.40,13.79,11.19,46.79,5.07,4.93,2.21,2.57,0.14,1.93,0.86,0.50,0.57,0.17,0.86,0
P1_zayif_acgozlu_ev,10,0.05,136.21,55.00,222.20,13.38,11.05,77.43,5.21,4.93,2.29,2.43,0.29,2.64,1.43,0.14,0.71,0.10,0.79,0
P1_zayif_acgozlu_ev,11,0.05,168.79,81.70,239.60,13.32,11.05,78.86,5.07,4.86,2.36,2.43,0.21,2.43,1.43,0.21,0.86,0.06,0.79,0
P1_zayif_acgozlu_ev,12,0.05,209.57,130.10,272.40,13.34,9.94,111.43,5,5,2.43,2.43,0,2.71,2,0.14,1,0.05,1,0
P1_zayif_acgozlu_noev,1,1.00,246.85,225.00,285.00,12.38,11.96,21.08,4,4,2.34,1.42,0,1.60,0.38,0.19,0.19,0.20,0.94,0
P1_zayif_acgozlu_noev,2,1.00,177.48,110.00,265.00,12.62,11.88,44.37,4,4,2.35,1.48,0,1.70,0.81,0.12,0.42,0.18,0.92,0
P1_zayif_acgozlu_noev,3,1.00,138.18,80.00,203.20,12.85,11.88,55.18,4,4,2.33,1.43,0,1.68,1.00,0.11,0.57,0.17,0.93,0
P1_zayif_acgozlu_noev,4,1.00,29.20,15.00,46.00,13.08,12.08,64.72,4,4,2.35,1.46,0,1.75,1.18,0.12,0.64,0.15,1.00,123.83
P1_zayif_acgozlu_noev,5,1.00,81.14,9.90,154.20,13.28,12.08,63.07,4,4,2.19,1.64,0,1.41,1.15,0.30,0.65,0.20,1,0
P1_zayif_acgozlu_noev,6,1.00,113.53,23.90,197.00,13.57,12.24,53.55,4,4,2.32,1.52,0,1.44,0.97,0.31,0.51,0.20,1,0
P1_zayif_acgozlu_noev,7,1.00,134.58,49.90,220.00,13.87,12.36,53.67,4,4,2.31,1.49,0,1.43,0.97,0.29,0.52,0.21,1,0
P1_zayif_acgozlu_noev,8,1.00,149.91,59.50,236.40,14.14,12.48,58.02,5,4.94,2.77,1.94,0.06,1.75,1.05,0.41,0.58,0.21,0.93,3.49
P1_zayif_acgozlu_noev,9,0.05,111.80,55.00,172.80,14.19,12.54,66,5,5,2.67,2.07,0,2.27,1.20,0.27,0.73,0.11,1,0
P1_zayif_acgozlu_noev,10,0.05,175.13,75.00,281.20,14.03,12.11,84.67,5,5,2.40,2.40,0,3.20,1.53,0.07,0.87,0.04,1,0
P1_zayif_acgozlu_noev,11,0.05,197.47,79.40,285.60,14.05,12.35,96.33,5,5,2.67,2,0,2.73,1.73,0,1,0.03,1,0
P1_zayif_acgozlu_noev,12,0.05,214.13,140.80,290.60,13.80,11.02,105,5,5,2.33,2.47,0,3.33,1.87,0,1,0.03,1,0
P1_zayif_mantikli_ev,1,1.00,248.62,225.00,285.00,12.38,11.96,22.55,4,4,2.34,1.39,0,1.63,0.41,0.17,0.21,0.20,0.93,0
P1_zayif_mantikli_ev,2,1.00,269.38,184.50,340.00,12.71,11.92,46.02,4,4,2.40,1.43,0,1.78,0.84,0.15,0.44,0.18,0.91,0
P1_zayif_mantikli_ev,3,1.00,233.83,175.00,305.00,12.93,12.00,54.45,4,4,2.34,1.46,0,1.61,0.99,0.13,0.57,0.17,0.92,0
P1_zayif_mantikli_ev,4,1.00,45.45,22.90,57.00,13.17,12.04,59.22,4,4,2.34,1.46,0,1.74,1.08,0.16,0.59,0.16,0.98,211.78
P1_zayif_mantikli_ev,5,1.00,99.73,24.80,192.00,13.42,12.00,62.08,4.08,4.05,2.31,1.58,0.03,1.46,1.08,0.27,0.61,0.20,0.95,0
P1_zayif_mantikli_ev,6,1.00,156.65,54.80,273.10,13.75,12.32,64.66,4.09,4.07,2.39,1.48,0.02,1.46,1.13,0.28,0.63,0.21,0.97,0
P1_zayif_mantikli_ev,7,1.00,195.11,72.90,303.00,14.14,12.40,54.87,4.08,4.07,2.50,1.44,0.01,1.49,0.97,0.28,0.54,0.21,0.98,0
P1_zayif_mantikli_ev,8,1.00,149.70,23.00,293.20,14.46,12.44,60.65,5,4.95,2.81,1.94,0.05,1.79,1.09,0.37,0.60,0.20,0.92,76.25
P1_zayif_mantikli_ev,9,0.38,108.18,22.20,195.80,14.30,12.32,76.72,5.17,4.88,2.27,2.40,0.29,2.24,1.38,0.26,0.87,0.16,0.80,0
P1_zayif_mantikli_ev,10,0.38,186.72,65.00,333.80,14.16,11.94,93.81,5.18,4.91,2.40,2.27,0.27,2.68,1.67,0.17,0.96,0.08,0.77,0
P1_zayif_mantikli_ev,11,0.38,253.89,126.00,373.80,13.98,11.54,94.09,5.17,4.98,2.37,2.48,0.19,3.02,1.68,0.12,1.05,0.06,0.83,0
P1_zayif_mantikli_ev,12,0.38,237.04,29.20,377.80,13.81,11.01,105.84,5,5,2.32,2.37,0,2.94,1.88,0.04,1.11,0.05,1,76.29
P1_zayif_mantikli_ev,13,0.08,149.25,19.00,261.20,13.54,10.08,114.67,6.08,5.58,2.33,2.96,0.50,3.33,2,0.21,1,0.06,0.58,0
P1_zayif_mantikli_ev,14,0.08,234.29,87.10,377.40,13.30,9.74,113.75,5.88,5.62,2.67,2.71,0.25,3.58,2,0.08,0.83,0.05,0.75,0
P1_zayif_mantikli_ev,15,0.08,276.21,124.20,413.10,12.85,8.91,104.17,6.04,5.83,2.67,3.08,0.21,3.29,1.83,0.12,0.92,0.04,0.75,0
P1_zayif_mantikli_ev,16,0.08,312.50,122.30,430.00,12.86,8.83,130.29,6,5.92,3.12,2.62,0.08,3.46,2.33,0,1.33,0.02,0.88,21.71
P1_zayif_mantikli_noev,1,1.00,246.85,225.00,285.00,12.38,11.96,21.08,4,4,2.34,1.42,0,1.60,0.38,0.19,0.19,0.20,0.94,0
P1_zayif_mantikli_noev,2,1.00,268.10,189.50,335.00,12.71,11.96,44.73,4,4,2.46,1.40,0,1.74,0.81,0.15,0.41,0.18,0.91,0
P1_zayif_mantikli_noev,3,1.00,235.53,175.00,300.00,12.93,12.04,55.18,4,4,2.33,1.46,0,1.63,1.00,0.10,0.53,0.17,0.92,0
P1_zayif_mantikli_noev,4,1.00,43.61,15.00,60.00,13.17,12.12,57.20,4,4,2.35,1.44,0,1.73,1.04,0.16,0.55,0.16,0.98,217.69
P1_zayif_mantikli_noev,5,1.00,95.88,21.80,170.00,13.38,12.08,63.82,4,4,2.22,1.61,0,1.47,1.16,0.27,0.70,0.20,0.99,0
P1_zayif_mantikli_noev,6,1.00,142.52,49.50,250.20,13.67,12.28,57.43,4,4,2.30,1.51,0,1.42,1.04,0.30,0.57,0.20,1,0
P1_zayif_mantikli_noev,7,1.00,183.39,65.00,293.10,14.05,12.44,56.58,4,4,2.42,1.42,0,1.47,1.02,0.28,0.58,0.21,1,0
P1_zayif_mantikli_noev,8,1.00,138.56,17.90,288.00,14.27,12.31,59.65,5,4.97,2.75,2.03,0.03,1.78,1.07,0.38,0.58,0.21,0.95,79.90
P1_zayif_mantikli_noev,9,0.43,103.30,18.50,197.80,14.13,12.06,78.28,5,4.99,2.38,2.46,0.01,2.16,1.40,0.24,0.80,0.15,0.98,0
P1_zayif_mantikli_noev,10,0.43,176.57,65.70,287.30,13.94,11.72,87.62,5,4.99,2.30,2.51,0.01,2.80,1.57,0.09,0.86,0.08,0.98,0
P1_zayif_mantikli_noev,11,0.43,240.24,104.80,385.30,13.89,11.44,84.53,5,4.99,2.43,2.43,0.01,2.85,1.51,0.13,0.84,0.07,0.99,0
P1_zayif_mantikli_noev,12,0.43,249.70,69.70,377.90,13.78,11.04,96.17,5,5,2.41,2.38,0,2.84,1.72,0.11,1.04,0.05,1,36.92
P1_zayif_mantikli_noev,13,0.05,160.44,70.00,250.00,14.43,10.92,127.81,6,5.50,2.69,2.62,0.50,3.69,2.25,0.06,1.12,0.03,0.50,0
P1_zayif_mantikli_noev,14,0.05,260.75,142.50,342.50,13.60,10.44,111.56,6,5.81,1.94,3.62,0.19,3.75,2,0.06,0.94,0.07,0.62,0
P1_zayif_mantikli_noev,15,0.05,342.12,265.00,430.50,13.72,10.60,126.88,6,5.88,2.94,2.62,0.12,3.19,2.25,0.19,1.12,0.04,0.81,0
P1_zayif_mantikli_noev,16,0.05,389.12,319.50,448.50,13.62,10.50,116.44,6,6,2.88,2.88,0,3.38,2.06,0.06,1.12,0.03,0.88,0
P1_orta_hic_ev,1,1.00,531.60,495.00,610.00,13.04,12.40,34.47,4,4,2.90,0.98,0,2.66,0.63,0.78,0.36,0.19,0.94,0
P1_orta_hic_ev,2,1.00,618.57,514.50,722.30,14.19,13.28,93.32,4,4,3.18,0.69,0,2.78,1.70,0.45,1,0.17,0.92,0
P1_orta_hic_ev,3,1.00,709.65,590.00,841.20,15.25,14.04,101.78,4,4,3.21,0.67,0,2.85,1.83,0.43,1.12,0.16,0.93,0
P1_orta_hic_ev,4,1.00,523.30,370.00,678.30,16.23,14.84,112.82,4,4,2.95,0.94,0,2.43,1.96,0.66,1.15,0.15,0.99,290
P1_orta_hic_ev,5,1.00,624.78,455.40,799.40,17.14,15.48,108.83,4.08,4.07,2.82,1.17,0.01,2.18,1.79,0.92,1.09,0.17,0.97,0
P1_orta_hic_ev,6,1.00,718.17,512.70,909.90,18.14,15.96,97.07,4.09,4.09,2.81,1.18,0.00,2.14,1.57,1.01,0.98,0.17,0.99,0
P1_orta_hic_ev,7,1.00,815.06,604.40,1027.20,19.12,16.84,101.28,4.08,4.08,2.86,1.12,0.00,2.20,1.66,0.90,0.99,0.19,0.99,0
P1_orta_hic_ev,8,1.00,566.14,351.80,799.10,20.17,17.79,107.53,5,4.98,3.27,1.62,0.02,2.45,1.79,1.18,1.11,0.18,0.98,348
P1_orta_hic_ev,9,1.00,683.93,429.70,944.40,20.64,17.92,123.48,5.16,4.95,2.78,2.05,0.21,3.35,2.09,0.76,1.25,0.14,0.82,0
P1_orta_hic_ev,10,1.00,834.05,549.30,1114.10,21.26,18.24,156.31,5.20,4.98,3.03,1.81,0.22,4.22,2.61,0.49,1.58,0.09,0.80,0
P1_orta_hic_ev,11,1.00,1004.13,684.10,1317.10,21.82,18.83,172.73,5.15,5.03,2.79,2.14,0.12,4.10,2.86,0.60,1.79,0.08,0.89,0
P1_orta_hic_ev,12,1.00,756.69,399.60,1089.40,22.47,19.20,170.88,5,5,2.85,2.09,0,4.10,2.80,0.59,1.76,0.07,1,416.61
P1_orta_hic_ev,13,1.00,972.26,579.30,1375.20,22.94,19.80,222.05,6.18,5.69,3.18,2.37,0.50,5.00,3.57,0.57,2.13,0.08,0.55,0
P1_orta_hic_ev,14,1.00,1194.50,790.10,1618.40,23.64,20.34,224.04,6.06,5.84,3.34,2.39,0.22,4.65,3.55,0.68,2.08,0.08,0.74,0
P1_orta_hic_ev,15,1.00,1408.32,960.80,1853.00,24.21,20.75,218.29,6.16,5.97,3.27,2.56,0.19,4.89,3.47,0.64,2.07,0.07,0.82,0
P1_orta_hic_ev,16,1.00,1130.88,678.90,1635.40,25.03,21.20,223.38,6,5.99,3.42,2.47,0.01,4.70,3.54,0.66,2.06,0.06,0.99,501
P1_orta_hic_noev,1,1.00,530.80,495.00,610.00,13.02,12.40,33.37,4,4,2.88,0.98,0,2.69,0.61,0.76,0.35,0.20,0.95,0
P1_orta_hic_noev,2,1.00,621.71,514.50,722.30,14.14,13.24,98.45,4,4,3.16,0.67,0,2.78,1.79,0.44,1.06,0.17,0.92,0
P1_orta_hic_noev,3,1.00,707.21,580.00,843.00,15.20,13.96,97.70,4,4,3.23,0.68,0,2.83,1.76,0.44,1.05,0.16,0.93,0
P1_orta_hic_noev,4,1.00,520.75,377.70,683.00,16.16,14.64,113.45,4,4,2.91,0.97,0,2.39,1.98,0.68,1.15,0.15,0.98,290
P1_orta_hic_noev,5,1.00,615.80,430.00,788.00,16.98,15.28,106.70,4,4,2.71,1.20,0,2.11,1.82,0.89,1.15,0.17,1,0
P1_orta_hic_noev,6,1.00,701.60,478.00,886.20,17.89,15.76,93.53,4,4,2.70,1.20,0,2.07,1.58,0.97,0.98,0.17,1,0
P1_orta_hic_noev,7,1.00,793.51,550.00,1018.40,18.84,16.52,100.82,4,4,2.83,1.10,0,2.21,1.69,0.86,1.01,0.19,1,0
P1_orta_hic_noev,8,1.00,530.68,281.00,783.30,19.85,17.68,93.58,5,5,3.17,1.72,0,2.39,1.56,1.27,0.97,0.18,0.99,348
P1_orta_hic_noev,9,1.00,636.01,376.80,895.20,20.42,18.00,114.82,5,4.99,2.84,2.07,0.01,3.29,1.91,0.82,1.19,0.13,0.98,0
P1_orta_hic_noev,10,1.00,791.62,521.80,1073.80,21.11,18.68,162.48,5,4.99,3.04,1.83,0.01,4.13,2.70,0.48,1.67,0.08,0.99,0
P1_orta_hic_noev,11,1.00,942.69,632.90,1229.70,21.73,18.96,157.65,5,5,2.83,2.08,0,4.12,2.60,0.64,1.56,0.06,1.00,0
P1_orta_hic_noev,12,1.00,704.01,361.90,1012.20,22.38,19.44,181.95,5,5,2.89,2.03,0,4.25,2.99,0.51,1.84,0.06,1,417.46
P1_orta_hic_noev,13,1.00,926.26,548.90,1231.20,23.00,19.88,227.75,6,5.73,3.26,2.35,0.27,5.02,3.70,0.52,2.15,0.06,0.68,0
P1_orta_hic_noev,14,1.00,1130.54,740.70,1472.70,23.74,20.60,209.85,6,5.88,3.30,2.44,0.12,4.68,3.38,0.69,1.93,0.07,0.86,0
P1_orta_hic_noev,15,1.00,1358.18,942.90,1780.20,24.50,21.28,231.13,6,5.97,3.39,2.47,0.03,4.79,3.69,0.59,2.25,0.06,0.95,0
P1_orta_hic_noev,16,1.00,1077.23,650.10,1513.20,25.20,21.76,224.27,6,5.99,3.35,2.53,0.01,4.91,3.55,0.57,2.11,0.05,0.98,501
P1_orta_acgozlu_ev,1,1.00,264.65,230.00,340.00,13.15,12.40,37.58,4,4,3.15,0.68,0,2.92,0.68,0.53,0.40,0.17,0.89,0
P1_orta_acgozlu_ev,2,1.00,211.19,125.00,313.50,14.25,13.28,94.60,4,4,3.17,0.71,0,2.78,1.72,0.37,1.02,0.16,0.90,0
P1_orta_acgozlu_ev,3,1.00,178.62,91.00,273.00,15.19,13.96,97.55,4,4,3.12,0.73,0,2.76,1.76,0.42,1.07,0.16,0.95,0
P1_orta_acgozlu_ev,4,1.00,38.16,17.00,56.00,16.17,14.80,119.62,4,4,2.98,0.87,0,2.42,2.09,0.59,1.26,0.14,0.99,176.04
P1_orta_acgozlu_ev,5,1.00,138.52,35.00,252.30,17.16,15.60,111.48,4.08,4.08,2.87,1.10,0.01,2.20,1.83,1.02,1.09,0.17,0.98,0
P1_orta_acgozlu_ev,6,1.00,193.57,87.80,304.20,18.10,16.32,103.25,4.09,4.09,2.77,1.20,0.00,2.08,1.69,0.98,1.04,0.18,1.00,0
P1_orta_acgozlu_ev,7,1.00,201.65,91.90,321.10,19.13,16.84,94.14,4.08,4.07,2.92,1.02,0.01,2.28,1.54,0.89,0.96,0.18,0.99,0
P1_orta_acgozlu_ev,8,1.00,167.05,34.90,297.30,20.19,17.60,109.25,5,4.99,3.21,1.69,0.01,2.46,1.82,1.19,1.07,0.18,0.98,52.27
P1_orta_acgozlu_ev,9,0.26,187.17,74.10,327.30,21.45,18.23,141.77,5.14,4.95,2.95,1.82,0.19,3.63,2.37,0.69,1.45,0.12,0.86,0
P1_orta_acgozlu_ev,10,0.26,271.42,129.70,426.40,21.99,18.70,170.49,5.19,5,2.79,2.10,0.19,4.14,2.83,0.63,1.77,0.09,0.81,0
P1_orta_acgozlu_ev,11,0.26,279.64,166.90,388.50,22.88,19.78,183.81,5.18,5,3.03,1.92,0.18,4.24,2.97,0.54,1.95,0.07,0.86,0
P1_orta_acgozlu_ev,12,0.26,222.14,48.40,361.80,23.57,20.42,190.97,5,5,2.78,2.17,0,3.95,3.08,0.63,1.95,0.06,1,93.77
P1_orta_acgozlu_ev,13,0.07,314.59,168.20,525.10,24.56,19.96,249.05,6.09,5.64,3.32,2,0.45,5.23,3.86,0.82,2.18,0.07,0.50,0
P1_orta_acgozlu_ev,14,0.07,401.23,243.00,565.60,25.76,21.27,266.14,6.41,5.95,3.82,1.91,0.45,5.59,4.05,0.50,2.36,0.06,0.55,0
P1_orta_acgozlu_ev,15,0.07,400.23,226.90,598.60,26.71,20.06,214.50,6.27,5.95,3.36,2.50,0.32,5.14,3.36,0.91,1.95,0.09,0.73,0
P1_orta_acgozlu_ev,16,0.07,255.91,91.30,387.90,27.91,21.54,229.36,6,6,3.68,2.14,0,4.64,3.45,0.77,1.73,0.08,1,101
P1_orta_acgozlu_noev,1,1.00,261.32,225.00,340.00,13.19,12.40,35.02,4,4,3.22,0.63,0,2.97,0.64,0.50,0.37,0.17,0.90,0
P1_orta_acgozlu_noev,2,1.00,210.83,120.00,290.00,14.28,13.32,97.72,4,4,3.24,0.67,0,2.78,1.78,0.35,1.05,0.16,0.88,0
P1_orta_acgozlu_noev,3,1.00,180.18,89.50,273.70,15.24,14.12,100.78,4,4,3.13,0.74,0,2.75,1.82,0.42,1.10,0.15,0.95,0
P1_orta_acgozlu_noev,4,1.00,38.73,18.00,56.00,16.21,14.76,120.12,4,4,3,0.87,0,2.48,2.09,0.55,1.25,0.14,0.99,172.36
P1_orta_acgozlu_noev,5,1.00,134.36,30.80,252.20,17.14,15.60,107.22,4,4,2.78,1.13,0,2.18,1.83,0.95,1.13,0.17,1,0
P1_orta_acgozlu_noev,6,1.00,186.58,79.90,293.00,18.08,16.20,102.83,4,4,2.77,1.11,0,2.09,1.73,0.91,1.03,0.18,1,0
P1_orta_acgozlu_noev,7,1.00,199.09,95.00,308.00,19.15,17.04,90.88,4,4,2.90,1.01,0,2.28,1.52,0.90,0.97,0.17,1,0
P1_orta_acgozlu_noev,8,1.00,173.33,38.80,302.10,20.23,18.04,108.57,5,5.00,3.25,1.66,0.00,2.45,1.81,1.21,1.07,0.18,0.98,54.03
P1_orta_acgozlu_noev,9,0.24,171.10,56.00,286.00,21.35,18.68,130.35,5,4.99,3.17,1.75,0.01,3.69,2.15,0.70,1.21,0.12,0.99,0
P1_orta_acgozlu_noev,10,0.24,271.35,130.00,402.00,21.96,19.44,171.38,5,4.97,2.90,1.94,0.03,4.41,2.82,0.49,1.77,0.07,0.96,0
P1_orta_acgozlu_noev,11,0.24,264.79,151.00,404.00,22.74,19.76,159.17,5,5,2.82,2.06,0,3.94,2.59,0.69,1.58,0.07,1,0
P1_orta_acgozlu_noev,12,0.24,221.31,38.00,372.00,23.47,20.60,191.96,5,5,2.87,1.99,0,4.30,3.08,0.56,1.89,0.06,1,106.15
P1_orta_acgozlu_noev,13,0.07,236.14,95.00,400.00,23.81,20.48,192.90,6,5.86,2.71,3,0.14,5.29,3.05,0.71,1.81,0.08,0.81,0
P1_orta_acgozlu_noev,14,0.07,375.62,233.00,526.00,24.96,20.92,245.19,6,5.81,3.67,2.05,0.19,4.57,3.86,0.76,2.48,0.09,0.76,0
P1_orta_acgozlu_noev,15,0.07,401.76,209.00,599.00,25.81,21.84,256.24,6,5.95,3.43,2.38,0.05,5.05,4,0.48,2.57,0.05,0.95,0
P1_orta_acgozlu_noev,16,0.07,230.62,51.00,408.00,26.74,22.52,300.95,6,5.95,3.62,2.14,0.05,5.33,4.57,0.43,2.76,0.07,0.95,177.10
P1_orta_mantikli_ev,1,1.00,264.65,230.00,340.00,13.15,12.40,37.58,4,4,3.15,0.68,0,2.92,0.68,0.53,0.40,0.17,0.89,0
P1_orta_mantikli_ev,2,1.00,305.12,208.00,414.00,14.27,13.28,94.60,4,4,3.15,0.72,0,2.75,1.72,0.44,1.01,0.17,0.91,0
P1_orta_mantikli_ev,3,1.00,266.93,189.80,350.30,15.20,14.03,97.60,4,4,3.06,0.77,0,2.69,1.76,0.44,1.11,0.16,0.91,0
P1_orta_mantikli_ev,4,1.00,60.30,18.00,123.20,16.20,14.72,115.63,4,4,3.00,0.88,0,2.48,2.02,0.56,1.20,0.14,0.99,243.43
P1_orta_mantikli_ev,5,1.00,167.76,47.70,293.10,17.21,15.44,113.78,4.08,4.06,2.91,1.07,0.02,2.29,1.86,0.92,1.19,0.17,0.96,0
P1_orta_mantikli_ev,6,1.00,257.39,133.70,390.10,18.16,15.99,116.62,4.09,4.08,2.83,1.17,0.01,2.09,1.89,0.93,1.15,0.18,0.98,0
P1_orta_mantikli_ev,7,1.00,291.87,203.80,410.10,19.18,17.11,98.53,4.08,4.07,2.91,1.07,0.01,2.30,1.62,0.88,0.99,0.19,0.98,0
P1_orta_mantikli_ev,8,1.00,119.85,25.00,294.00,20.23,17.72,110.58,5,5.00,3.28,1.61,0.00,2.59,1.84,1.16,1.12,0.18,0.99,199.11
