cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P2_zayif_hic_noev,16,0.88,437.91,95.20,864.40,26.92,23.54,359.30,12,12,6.51,4.93,0,7.82,5.17,0.08,0.75,0.03,0.55,990.76
P2_zayif_acgozlu_ev,1,1.00,384.95,350.00,475.00,13.28,12.80,31.60,7,7,4.80,1.72,0,3.46,0.53,0.44,0.05,0.19,0.90,0
P2_zayif_acgozlu_ev,2,1.00,320.19,216.90,407.00,14.46,13.60,107.23,7,6.99,4.79,1.76,0.01,3.34,1.79,0.29,0.23,0.16,0.88,0
P2_zayif_acgozlu_ev,3,1.00,341.76,221.80,468.00,15.86,14.84,148.13,7,6.99,5.09,1.41,0.01,3.46,2.42,0.27,0.50,0.15,0.85,0
P2_zayif_acgozlu_ev,4,1.00,75.14,49.80,100.20,17.27,15.96,190.35,8,7.88,5.51,1.71,0.12,4.18,2.99,0.27,0.60,0.14,0.43,302.75
P2_zayif_acgozlu_ev,5,1.00,262.24,109.80,417.30,18.88,17.28,202.98,8.08,8.07,5.70,1.92,0.01,3.57,3.02,0.57,0.61,0.20,0.74,0
P2_zayif_acgozlu_ev,6,1.00,362.56,204.90,541.00,20.47,18.48,174.92,9.09,8.96,6.10,2.26,0.14,4.08,2.59,0.68,0.46,0.23,0.30,0
P2_zayif_acgozlu_ev,7,1.00,406.84,264.90,558.20,22.00,19.52,177.77,9.16,9.03,6.09,2.41,0.13,4.10,2.68,0.64,0.48,0.23,0.47,0
P2_zayif_acgozlu_ev,8,1.00,426.17,284.90,559.40,21.67,19.04,182.45,9,9,6.23,2.36,0,4.04,2.74,0.64,0.41,0.21,0.79,1.07
P2_zayif_acgozlu_ev,9,1.00,447.44,312.80,581.20,21.83,18.90,185.63,10.26,9.82,5.00,4.30,0.44,5.43,2.87,0.48,0.44,0.17,0.43,0
P2_zayif_acgozlu_ev,10,1.00,507.83,337.90,674.00,22.20,18.76,239.89,10.32,10.04,5.37,4.18,0.28,6.31,3.64,0.30,0.65,0.10,0.63,0
P2_zayif_acgozlu_ev,11,1.00,492.57,332.00,649.80,22.92,19.19,248.63,10.26,10.07,5.54,4.01,0.19,6.50,3.72,0.24,0.67,0.07,0.76,0
P2_zayif_acgozlu_ev,12,1.00,531.69,365.60,709.20,23.95,20.04,298.95,11,10.97,6.21,4.21,0.03,7.52,4.39,0.18,0.83,0.06,0.68,9.06
P2_zayif_acgozlu_ev,13,0.01,459.25,378.10,532.60,23.08,20.17,360.50,12,11.25,4.50,6.25,0.75,8,5,0.25,1,0.05,0.75,0
P2_zayif_acgozlu_ev,14,0.01,637.50,554.70,720.70,23.37,19.91,287.75,11,11,5.25,5.25,0,5.25,4.25,0.25,0.25,0.11,1,0
P2_zayif_acgozlu_ev,15,0.01,772.75,635.60,914.10,23.94,20.53,468.75,13,12.25,6.25,5.50,0.75,8.25,6.50,0.25,1,0.06,0.50,0
P2_zayif_acgozlu_ev,16,0.01,618.75,475.60,800.50,24.91,21.93,324.25,12,12,6.25,4.75,0,8.50,4.75,0.25,0.50,0.05,1,0
P2_zayif_acgozlu_noev,1,1.00,383.97,350.00,420.00,13.29,12.80,30.40,7,7.00,4.82,1.70,0.00,3.52,0.51,0.41,0.06,0.20,0.87,0
P2_zayif_acgozlu_noev,2,1.00,323.70,230.60,412.00,14.46,13.64,114.83,7,7,4.85,1.72,0,3.28,1.91,0.26,0.25,0.15,0.92,0
P2_zayif_acgozlu_noev,3,1.00,339.84,208.00,467.10,15.83,14.79,139.50,7,6.99,5.07,1.42,0.01,3.51,2.28,0.25,0.44,0.15,0.85,0
P2_zayif_acgozlu_noev,4,1.00,72.88,48.00,95.30,17.22,15.92,183.35,8,7.88,5.54,1.69,0.12,4.10,2.88,0.27,0.56,0.14,0.46,293.11
P2_zayif_acgozlu_noev,5,1.00,241.73,98.70,389.00,18.86,17.28,191.32,8,7.99,5.71,1.86,0.01,3.56,2.95,0.53,0.62,0.19,0.79,0
P2_zayif_acgozlu_noev,6,1.00,335.91,177.90,491.00,20.42,18.40,160.05,9,8.91,6.07,2.27,0.09,3.98,2.46,0.67,0.43,0.24,0.30,0
P2_zayif_acgozlu_noev,7,1.00,395.50,249.90,561.60,22.00,19.64,172.63,9,8.99,6.12,2.40,0.01,4.06,2.64,0.66,0.46,0.23,0.52,0
P2_zayif_acgozlu_noev,8,1.00,411.31,260.00,549.30,21.64,19.24,168.25,9,9,6.16,2.33,0,4.03,2.53,0.65,0.37,0.22,0.79,1.19
P2_zayif_acgozlu_noev,9,1.00,444.54,311.00,582.60,22.09,19.35,186.52,10,9.94,5.18,4.25,0.06,5.59,2.83,0.56,0.47,0.17,0.50,0
P2_zayif_acgozlu_noev,10,1.00,506.59,337.80,688.60,22.71,19.95,239.43,10,9.99,5.53,4.03,0.01,6.43,3.60,0.33,0.68,0.09,0.68,0
P2_zayif_acgozlu_noev,11,1.00,514.71,354.90,672.00,23.39,20.00,266.82,10,10,5.47,4.07,0,6.50,3.97,0.21,0.88,0.07,0.84,0
P2_zayif_acgozlu_noev,12,1.00,527.73,353.80,711.00,24.30,20.56,285.09,11,10.95,6.10,4.29,0.05,7.59,4.17,0.19,0.84,0.06,0.66,11.57
P2_zayif_acgozlu_noev,13,0.02,491.60,244.20,821.20,25.78,22.97,383,11,11,6.40,3.80,0,7.40,5.60,0.20,0.60,0.04,0.80,0
P2_zayif_acgozlu_noev,14,0.02,623,487.00,786.80,27.14,23.35,292.20,11,11,6.60,4.20,0,7.40,4.20,0.20,0.20,0.04,1,0
P2_zayif_acgozlu_noev,15,0.02,873.40,776.20,989.20,28.91,25.45,493.80,12,11.80,7,4.40,0.20,7.80,7,0,1,0.03,0.80,0
P2_zayif_acgozlu_noev,16,0.02,516,196.40,747.80,30.10,26.83,486.60,12,12,6.40,4.80,0,8.60,6.60,0,0.80,0.00,0.80,370.40
P2_zayif_mantikli_ev,1,1.00,528.95,494.00,619.00,13.28,12.80,31.60,7,7,4.80,1.72,0,3.46,0.53,0.44,0.05,0.19,0.90,0
P2_zayif_mantikli_ev,2,1.00,499.77,420.90,584.00,14.50,13.64,107.03,7,6.99,4.84,1.71,0.01,3.37,1.78,0.29,0.24,0.16,0.88,0
P2_zayif_mantikli_ev,3,1.00,538.95,428.00,665.10,15.86,14.84,144.27,7,6.99,5.04,1.43,0.01,3.46,2.36,0.25,0.47,0.15,0.86,0
P2_zayif_mantikli_ev,4,1.00,98.06,72.90,124.00,17.23,15.96,183.22,8,7.83,5.45,1.70,0.17,4.19,2.87,0.26,0.56,0.15,0.19,448.59
P2_zayif_mantikli_ev,5,1.00,276.89,122.90,432.10,18.84,17.16,196.19,8.08,8.05,5.72,1.82,0.03,3.53,2.92,0.56,0.58,0.20,0.75,0
P2_zayif_mantikli_ev,6,1.00,438.63,259.40,618.60,20.44,18.48,179.44,9.09,8.99,6.18,2.22,0.10,4.17,2.66,0.64,0.49,0.23,0.36,0
P2_zayif_mantikli_ev,7,1.00,570.92,349.80,760.40,22.07,19.72,171.75,9.16,9.01,6.15,2.37,0.15,4.05,2.58,0.69,0.45,0.23,0.56,0
P2_zayif_mantikli_ev,8,1.00,487.16,104.00,704.00,23.42,21.07,172.55,9,9,6.24,2.36,0,4.06,2.59,0.63,0.44,0.21,0.82,127.58
P2_zayif_mantikli_ev,9,0.37,449.55,137.00,784.00,23.83,20.48,198.14,10.31,9.86,5.17,4.23,0.44,5.55,2.99,0.53,0.50,0.16,0.49,0
P2_zayif_mantikli_ev,10,0.37,618.13,316.00,895.00,24.19,20.48,247.26,10.30,9.96,5.34,4.06,0.33,6.67,3.68,0.26,0.70,0.08,0.60,0
P2_zayif_mantikli_ev,11,0.37,713.85,474.00,915.00,24.73,20.48,257.67,10.32,10.10,5.60,4.03,0.22,6.49,3.82,0.25,0.77,0.08,0.71,0
P2_zayif_mantikli_ev,12,0.37,598.57,51.00,874.00,25.38,20.72,311.64,11,10.93,6.41,4.05,0.07,7.28,4.50,0.21,0.89,0.06,0.68,220.94
P2_zayif_mantikli_ev,13,0.15,606.41,283.20,1044.00,26.70,22.98,368.77,11.34,11.09,6.30,4.32,0.25,7.84,5.27,0.11,0.57,0.03,0.77,0
P2_zayif_mantikli_ev,14,0.15,834.05,575.30,1078.60,27.69,23.34,379.89,11.14,11.11,6.61,4.16,0.02,7.52,5.30,0.07,0.75,0.03,0.93,0
P2_zayif_mantikli_ev,15,0.15,990.02,848.30,1179.10,28.46,24.30,404.30,12.16,11.86,6.48,4.70,0.30,7.70,5.50,0.16,0.75,0.03,0.64,0
P2_zayif_mantikli_ev,16,0.15,584.86,60.00,1036.10,29.37,24.83,481.59,12,12,6.73,4.84,0,8.07,6.50,0.09,0.98,0.02,0.89,495.89
P2_zayif_mantikli_noev,1,1.00,527.97,494.00,564.00,13.29,12.80,30.40,7,7.00,4.82,1.70,0.00,3.52,0.51,0.41,0.06,0.20,0.87,0
P2_zayif_mantikli_noev,2,1.00,501.95,425.70,581.00,14.47,13.64,115.63,7,7.00,4.86,1.72,0.00,3.29,1.93,0.27,0.26,0.15,0.93,0
P2_zayif_mantikli_noev,3,1.00,536.62,428.00,653.20,15.83,14.80,137.95,7,6.98,5.05,1.42,0.02,3.52,2.26,0.26,0.44,0.15,0.83,0
P2_zayif_mantikli_noev,4,1.00,98.94,73.00,124.10,17.23,16.12,180.43,8,7.85,5.51,1.64,0.15,4.14,2.83,0.27,0.59,0.15,0.24,446.07
P2_zayif_mantikli_noev,5,1.00,269.57,122.90,407.10,18.88,17.32,192.97,8,8,5.77,1.80,0,3.50,2.97,0.54,0.60,0.19,0.80,0
P2_zayif_mantikli_noev,6,1.00,421.75,247.80,593.50,20.49,18.56,177.13,9,8.95,6.13,2.23,0.05,4.19,2.73,0.64,0.50,0.22,0.38,0
P2_zayif_mantikli_noev,7,1.00,549.98,335.90,728.50,22.17,19.91,171.87,9,9.00,6.15,2.34,0.00,4.01,2.63,0.75,0.51,0.23,0.61,0
P2_zayif_mantikli_noev,8,1.00,508.98,96.00,713.30,23.54,21.08,174.32,9,9,6.19,2.38,0,4.05,2.61,0.69,0.44,0.21,0.83,110.61
P2_zayif_mantikli_noev,9,0.33,466.55,169.90,800.10,23.46,20.30,204.40,10,9.94,5.14,4.26,0.06,5.57,3.04,0.48,0.57,0.17,0.53,0
P2_zayif_mantikli_noev,10,0.33,640.60,331.70,923.50,24.09,20.35,252.90,10,9.98,5.54,3.95,0.02,6.29,3.75,0.38,0.76,0.10,0.67,0
P2_zayif_mantikli_noev,11,0.33,734.91,541.00,948.00,24.80,20.55,275.66,10,10,5.63,3.87,0,6.74,4.05,0.23,0.87,0.06,0.83,0
P2_zayif_mantikli_noev,12,0.33,585.06,53.10,869.10,25.54,20.76,297.35,11,10.97,6.38,4.11,0.03,7.67,4.31,0.19,0.83,0.05,0.59,235.48
P2_zayif_mantikli_noev,13,0.12,568.31,291.00,1017.00,26.56,21.84,368.36,11,10.97,5.83,4.28,0.03,7.47,5.28,0.14,0.78,0.03,0.86,0
P2_zayif_mantikli_noev,14,0.12,839.44,646.00,1079.00,27.78,22.80,384.19,11,11,6.39,3.86,0,7.39,5.44,0.14,1.03,0.04,1,0
P2_zayif_mantikli_noev,15,0.12,1013.67,803.00,1229.50,28.64,23.52,408.22,12,12,6.58,4.92,0,7.86,5.72,0.08,0.78,0.03,0.78,0
P2_zayif_mantikli_noev,16,0.12,743.50,123.50,1079.50,29.74,23.56,404.97,12,12,7.17,4.39,0,8.39,5.61,0.03,0.78,0.02,0.86,275.97
P2_orta_hic_ev,1,1.00,686.48,600.00,780.00,14.42,13.96,94.60,7,7,5.76,1.03,0,4.98,1.58,1.52,0.20,0.18,0.99,0
P2_orta_hic_ev,2,1.00,888.07,762.70,1015.30,16.98,16.04,203.98,7,7,5.80,0.97,0,4.95,3.26,1.24,0.71,0.16,0.98,0
P2_orta_hic_ev,3,1.00,1136.42,954.50,1318.00,19.50,18.28,249.72,7,7.00,5.75,1.03,0.00,4.88,3.84,1.20,1.04,0.15,0.97,0
P2_orta_hic_ev,4,1.00,758.71,543.90,974.40,22.33,20.96,277.30,8,7.98,6.55,1.13,0.02,5.36,4.26,1.32,1.14,0.14,0.79,650
P2_orta_hic_ev,5,1.00,1055.71,781.00,1338.30,25.16,23.44,290.77,8.08,8.08,6.34,1.47,0.01,4.61,4.17,1.77,1.12,0.19,0.90,0
P2_orta_hic_ev,6,1.00,1327.81,1020.80,1646.40,28.24,26.00,265.18,9.09,9.06,6.95,1.77,0.03,5.06,3.67,2.16,0.94,0.20,0.61,0
P2_orta_hic_ev,7,1.00,1596.16,1248.30,1925.40,31.27,28.68,265.12,9.16,9.07,7.04,1.75,0.09,5.30,3.68,2.04,0.97,0.20,0.71,0
P2_orta_hic_ev,8,1.00,1088.22,707.00,1454.40,34.40,31.68,275.83,9,9,7.11,1.67,0,5.32,3.75,1.91,0.90,0.18,0.97,780
P2_orta_hic_ev,9,1.00,1411.70,992.20,1795.90,36.44,33.50,327.34,10.26,9.93,6.59,3,0.33,7.60,4.44,1.52,1.09,0.14,0.46,0
P2_orta_hic_ev,10,1.00,1842.65,1415.20,2314.10,38.63,35.20,434.98,10.32,9.99,6.94,2.72,0.33,9.34,5.75,0.99,1.69,0.08,0.49,0
P2_orta_hic_ev,11,1.00,2301.45,1796.80,2819.00,41.07,37.23,463.74,10.26,10.07,7.23,2.50,0.19,9.18,6.00,1.06,1.78,0.06,0.74,0
P2_orta_hic_ev,12,1.00,1887.31,1313.90,2442.50,43.83,39.95,532.35,11,10.95,8.00,2.57,0.05,10.72,6.70,1.01,2.06,0.05,0.55,936
P2_orta_hic_ev,13,1.00,2517.40,1917.70,3150.90,46.32,42.16,640.80,11.33,11.07,8.06,2.70,0.26,10.55,7.86,0.80,2.29,0.05,0.66,0
P2_orta_hic_ev,14,1.00,3155.36,2462.90,3812.60,48.85,44.54,649.68,11.09,10.98,7.96,2.66,0.11,10.71,7.80,0.83,2.15,0.04,0.83,0
P2_orta_hic_ev,15,1.00,3810.07,3089.60,4566.30,51.40,46.68,673.12,12.26,11.94,8.50,3.09,0.32,11.91,7.97,0.95,2.21,0.04,0.48,0
P2_orta_hic_ev,16,1.00,3391.86,2616.90,4154.20,54.20,49.24,725.43,12,12,8.74,2.90,0,12.15,8.46,0.85,2.29,0.04,0.77,1123
P2_orta_hic_noev,1,1.00,690.07,615.00,780.00,14.42,13.96,97.40,7,7,5.73,1.03,0,4.95,1.62,1.56,0.22,0.18,0.99,0
P2_orta_hic_noev,2,1.00,894.20,767.70,1028.20,17.00,16.00,205.30,7,7,5.83,0.93,0,4.98,3.28,1.22,0.76,0.16,0.98,0
P2_orta_hic_noev,3,1.00,1143.02,982.50,1313.50,19.50,18.40,252.08,7,7,5.78,1.02,0,4.87,3.88,1.18,1.07,0.15,0.96,0
P2_orta_hic_noev,4,1.00,762.50,563.00,966.00,22.39,21.00,272.95,8,7.98,6.60,1.09,0.02,5.46,4.19,1.33,1.11,0.14,0.77,650
P2_orta_hic_noev,5,1.00,1037.78,800.70,1272.00,25.14,23.40,276.45,8,8,6.20,1.55,0,4.57,4.08,1.74,1.11,0.18,0.96,0
P2_orta_hic_noev,6,1.00,1302.88,1023.70,1574.30,28.23,25.92,267.32,9,8.98,6.93,1.74,0.02,5.08,3.83,2.11,1.02,0.20,0.61,0
P2_orta_hic_noev,7,1.00,1563.70,1248.70,1854.30,31.25,28.92,264.10,9,8.99,6.96,1.78,0.01,5.14,3.73,1.99,1.03,0.20,0.82,0
P2_orta_hic_noev,8,1.00,1055.68,699.00,1384.10,34.25,31.68,272.75,9,9,6.98,1.77,0,5.20,3.71,1.90,0.91,0.19,0.97,780
P2_orta_hic_noev,9,1.00,1367.63,996.50,1718.20,36.67,33.40,318.55,10,9.98,6.92,2.78,0.02,7.89,4.25,1.49,1.09,0.14,0.49,0
P2_orta_hic_noev,10,1.00,1814.01,1338.30,2216.30,39.19,35.67,455.17,10,9.98,7.22,2.48,0.02,9.16,5.96,1.08,1.80,0.07,0.58,0
P2_orta_hic_noev,11,1.00,2270.36,1754.20,2734.50,41.73,37.80,463.68,10,9.99,7.29,2.42,0.01,9.50,5.93,0.99,1.77,0.06,0.86,0
P2_orta_hic_noev,12,1.00,1859.67,1280.00,2395.20,44.49,40.47,537.08,11,10.95,8.02,2.57,0.05,10.57,6.74,1.02,2.13,0.05,0.52,936
P2_orta_hic_noev,13,1.00,2466.43,1856.70,3085.20,47.19,42.79,624.42,11,11.00,8.10,2.64,0.00,10.57,7.67,0.83,2.12,0.05,0.78,0
P2_orta_hic_noev,14,1.00,3079.82,2398.90,3721.60,49.80,45.16,629.53,11,11,7.91,2.83,0,10.62,7.57,0.98,2.02,0.05,0.93,0
P2_orta_hic_noev,15,1.00,3743.40,2946.20,4491.10,52.60,48.00,681.72,12,11.98,8.58,2.98,0.02,11.75,8.05,1.06,2.25,0.04,0.56,0
P2_orta_hic_noev,16,1.00,3332.92,2473.70,4188.00,55.38,50.60,728.78,12,12.00,8.61,2.99,0.00,11.96,8.42,0.93,2.38,0.04,0.80,1123
P2_orta_acgozlu_ev,1,1.00,441.08,360.00,535.00,14.36,13.84,89,7,7.00,5.73,1.05,0.00,5.02,1.48,1.43,0.21,0.18,0.99,0
P2_orta_acgozlu_ev,2,1.00,385.84,258.80,509.10,16.94,15.96,211.80,7,7,5.93,0.85,0,4.93,3.39,1.09,0.78,0.15,0.96,0
P2_orta_acgozlu_ev,3,1.00,431.09,280.80,586.00,19.58,18.31,257.35,7,7,5.85,0.91,0,5.11,3.96,1.30,1.06,0.16,0.98,0
P2_orta_acgozlu_ev,4,1.00,90.90,59.00,119.10,22.42,20.84,305.33,8,7.99,6.51,1.19,0.01,5.69,4.69,1.44,1.38,0.16,0.83,401.39
P2_orta_acgozlu_ev,5,1.00,418.79,252.00,611.00,25.43,23.56,335.29,8.08,8.08,6.51,1.33,0,4.88,4.78,1.93,1.31,0.19,0.97,0
P2_orta_acgozlu_ev,6,1.00,529.93,338.40,730.40,28.48,26.08,291.60,9.09,9.08,6.99,1.85,0.01,5.42,4.03,2.27,0.96,0.21,0.88,0
P2_orta_acgozlu_ev,7,1.00,549.35,342.70,760.20,31.67,29.16,311.37,9.16,9.11,7.09,1.77,0.05,5.49,4.27,2.19,1.02,0.21,0.88,0
P2_orta_acgozlu_ev,8,1.00,449.30,87.30,696.20,33.68,30.38,314.06,9,9,6.97,1.75,0,5.41,4.22,2.15,0.91,0.19,0.99,145.41
P2_orta_acgozlu_ev,9,1.00,718.20,424.00,990.40,36.01,31.92,456.05,10.26,10.03,6.47,3.29,0.23,8.47,6.16,1.38,1.28,0.14,0.78,0
P2_orta_acgozlu_ev,10,1.00,875.22,583.80,1174.70,38.42,34.07,585.45,10.32,10.13,6.52,3.44,0.18,9.71,7.58,1.08,1.77,0.08,0.80,0
P2_orta_acgozlu_ev,11,1.00,987.02,602.60,1393.50,40.93,36.22,663.43,10.26,10.16,6.59,3.29,0.10,9.79,8.24,0.96,1.87,0.08,0.87,0
P2_orta_acgozlu_ev,12,1.00,491.91,78.90,872.00,44.07,39.32,769.81,11,11.00,7.09,3.66,0.00,11.06,8.91,1.00,1.98,0.07,0.95,593.45
P2_orta_acgozlu_ev,13,0.84,1177.12,716.20,1689.40,47.95,42.09,972.40,11.36,11.22,7.31,3.59,0.13,10.80,9.67,0.97,1.32,0.07,0.89,0
P2_orta_acgozlu_ev,14,0.84,1782.28,888.60,2824.20,51.28,44.66,1011.99,11.09,11.06,7.13,3.69,0.04,11.41,9.53,0.78,1.29,0.06,0.93,0
P2_orta_acgozlu_ev,15,0.84,2670.43,1387.80,4226.00,55.17,48.09,1201.86,12.26,12.09,7.89,3.85,0.16,12.51,10.30,1.02,1.52,0.06,0.85,0
P2_orta_acgozlu_ev,16,0.84,3173.76,1483.80,4932.60,59.35,51.50,1331.17,12,12,8.12,3.60,0,12.40,10.52,0.80,1.35,0.06,1,713.55
P2_orta_acgozlu_noev,1,1.00,440.13,360.00,482.00,14.35,13.84,87.80,7,7,5.68,1.08,0,5.00,1.46,1.48,0.20,0.18,0.99,0
P2_orta_acgozlu_noev,2,1.00,390.97,281.00,509.20,16.94,15.88,213.57,7,7,5.89,0.91,0,4.90,3.41,1.12,0.79,0.15,0.97,0
P2_orta_acgozlu_noev,3,1.00,430.05,287.60,568.80,19.56,18.28,254.55,7,7,5.80,0.97,0,5.13,3.92,1.34,1.03,0.16,0.99,0
P2_orta_acgozlu_noev,4,1.00,91.68,60.90,119.00,22.42,20.92,301.95,8,7.98,6.48,1.17,0.02,5.65,4.63,1.46,1.35,0.16,0.81,405.20
P2_orta_acgozlu_noev,5,1.00,400.23,233.80,576.10,25.41,23.52,321.17,8,8,6.48,1.29,0,4.77,4.74,1.85,1.30,0.19,0.99,0
P2_orta_acgozlu_noev,6,1.00,515.75,333.50,735.60,28.49,26.12,280.48,9,9,6.99,1.70,0,5.47,4.01,2.15,0.98,0.20,0.90,0
P2_orta_acgozlu_noev,7,1.00,531.91,344.90,715.10,31.69,28.72,281.55,9,9,7.04,1.76,0,5.34,3.95,2.16,0.93,0.21,0.95,0
P2_orta_acgozlu_noev,8,1.00,462.87,93.80,707.10,33.61,30.28,312.71,9,9,7.00,1.78,0,5.36,4.22,2.20,1.01,0.19,0.99,123.36
P2_orta_acgozlu_noev,9,1.00,722.06,444.90,963.10,36.04,32.22,465.53,10,9.98,6.55,3.17,0.02,8.54,6.21,1.36,1.32,0.13,0.88,0
P2_orta_acgozlu_noev,10,1.00,871.09,633.70,1150.60,38.67,34.60,570.90,10,10.00,6.70,3.01,0.00,9.67,7.38,1.02,1.73,0.08,0.94,0
P2_orta_acgozlu_noev,11,1.00,976.17,603.70,1358.10,41.31,36.36,655.25,10,10,6.70,3.06,0,9.93,8.12,0.86,1.94,0.07,0.98,0
P2_orta_acgozlu_noev,12,1.00,458.36,95.60,822.00,44.45,38.95,789.47,11,11,7.08,3.64,0,11.22,9.19,0.96,2,0.07,0.96,619.55
P2_orta_acgozlu_noev,13,0.85,1150.52,689.50,1665.00,48.36,41.66,983.48,11,11,7.25,3.49,0,10.71,9.93,0.85,1.52,0.06,0.99,0
P2_orta_acgozlu_noev,14,0.85,1742.88,1020.00,2760.00,51.82,44.36,1021.40,11,11,7.25,3.49,0,11.28,9.71,0.64,1.43,0.05,1.00,0
P2_orta_acgozlu_noev,15,0.85,2652.12,1379.50,4022.50,55.76,47.96,1251.22,12,12,7.91,3.74,0,12.84,10.78,0.77,1.57,0.05,0.97,0
P2_orta_acgozlu_noev,16,0.85,3210.25,1543.00,4894.50,60.01,51.94,1402.83,12,12,8.18,3.50,0,12.54,10.93,0.73,1.53,0.05,1.00,719.54
P2_orta_mantikli_ev,1,1.00,585.08,504.00,679.00,14.36,13.84,89,7,7.00,5.73,1.05,0.00,5.02,1.48,1.43,0.21,0.18,0.99,0
P2_orta_mantikli_ev,2,1.00,577.58,465.00,680.10,16.94,15.96,211.58,7,7,5.93,0.86,0,4.92,3.38,1.09,0.78,0.15,0.96,0
P2_orta_mantikli_ev,3,1.00,620.20,481.00,769.10,19.57,18.32,255.83,7,7,5.84,0.90,0,5.08,3.94,1.27,1.06,0.16,0.98,0
P2_orta_mantikli_ev,4,1.00,117.35,41.00,196.50,22.37,20.80,341.28,8,7.97,6.56,1.11,0.03,5.46,5.24,1.30,1.40,0.15,0.72,572.65
P2_orta_mantikli_ev,5,1.00,446.72,236.00,690.60,25.34,23.48,331.67,8.08,8.08,6.55,1.28,0.00,5.07,4.72,1.76,1.17,0.18,0.98,0
P2_orta_mantikli_ev,6,1.00,675.88,487.50,906.40,28.41,26.04,294.07,9.09,9.08,6.90,1.87,0.01,5.32,4.08,2.31,0.94,0.21,0.80,0
P2_orta_mantikli_ev,7,1.00,780.55,604.80,968.80,31.50,29.00,316.50,9.16,9.13,7.05,1.80,0.03,5.49,4.37,2.14,0.97,0.20,0.85,0
P2_orta_mantikli_ev,8,1.00,236.83,40.90,672.00,34.33,31.19,324.47,9,9,6.94,1.84,0,5.48,4.39,2.03,0.88,0.19,0.99,576.65
P2_orta_mantikli_ev,9,0.96,648.01,353.70,979.60,36.29,32.35,459.79,10.26,10.00,6.37,3.30,0.27,8.23,6.16,1.49,1.34,0.14,0.69,0
P2_orta_mantikli_ev,10,0.96,1059.92,763.30,1326.80,38.17,34.04,600.32,10.33,10.12,6.49,3.37,0.21,9.69,7.81,1.13,1.81,0.08,0.73,0
P2_orta_mantikli_ev,11,0.96,1240.43,891.90,1618.10,40.15,35.90,632.99,10.27,10.15,6.61,3.27,0.12,10.06,7.95,0.94,1.82,0.07,0.82,0
P2_orta_mantikli_ev,12,0.96,463.99,135.40,880.80,42.72,37.86,747.84,11,10.98,7.06,3.55,0.02,10.94,8.74,1.06,2.05,0.08,0.84,871.11
P2_orta_mantikli_ev,13,0.94,1318.20,862.00,1775.80,45.55,40.10,995.18,11.30,11.16,7.39,3.42,0.14,10.96,10.17,0.82,1.55,0.07,0.84,0
P2_orta_mantikli_ev,14,0.94,1714.28,1140.00,2432.00,48.33,42.58,962.04,11.11,11.07,7.15,3.60,0.04,11.15,9.54,0.79,1.27,0.06,0.92,0
P2_orta_mantikli_ev,15,0.94,2383.96,1508.20,3489.40,51.87,45.33,1172.24,12.25,12.09,7.88,3.92,0.16,12.79,10.70,0.84,1.52,0.05,0.83,0
P2_orta_mantikli_ev,16,0.94,2340.22,934.20,3985.20,55.74,48.65,1273.07,12,12,7.95,3.71,0,12.53,10.81,0.78,1.43,0.05,0.98,878.05
P2_orta_mantikli_noev,1,1.00,584.13,504.00,626.00,14.35,13.84,87.80,7,7,5.68,1.08,0,5.00,1.46,1.48,0.20,0.18,0.99,0
P2_orta_mantikli_noev,2,1.00,581.24,469.80,681.00,16.94,15.88,214,7,7,5.89,0.91,0,4.90,3.42,1.12,0.79,0.15,0.97,0
P2_orta_mantikli_noev,3,1.00,626.64,495.90,774.00,19.56,18.28,255.42,7,7,5.83,0.92,0,5.13,3.93,1.29,1.01,0.16,0.99,0
P2_orta_mantikli_noev,4,1.00,119.18,43.90,203.00,22.45,20.84,332.70,8,7.98,6.60,1.10,0.02,5.41,5.11,1.35,1.38,0.15,0.69,568.22
P2_orta_mantikli_noev,5,1.00,433.36,238.80,639.70,25.37,23.48,321.40,8,8,6.41,1.35,0,4.88,4.73,1.80,1.13,0.18,1.00,0
P2_orta_mantikli_noev,6,1.00,649.01,447.90,865.50,28.48,26.07,273.88,9,9.00,6.98,1.79,0.00,5.34,3.92,2.18,0.87,0.20,0.85,0
P2_orta_mantikli_noev,7,1.00,750.09,585.80,954.00,31.56,28.84,291.72,9,9,7.00,1.73,0,5.48,4.09,2.07,0.89,0.20,0.94,0
P2_orta_mantikli_noev,8,1.00,244,37.00,706.30,34.31,31.08,322.50,9,9,6.90,1.81,0,5.40,4.36,2.05,0.88,0.19,0.98,568.84
P2_orta_mantikli_noev,9,0.96,650.04,376.00,971.20,36.32,32.44,460.65,10,9.98,6.35,3.33,0.02,8.27,6.10,1.50,1.31,0.14,0.82,0
P2_orta_mantikli_noev,10,0.96,1055.99,770.80,1326.20,38.42,34.54,583.34,10,9.99,6.71,3.03,0.01,9.88,7.58,0.98,1.78,0.08,0.83,0
P2_orta_mantikli_noev,11,0.96,1210.80,918.80,1604.40,40.40,36.23,616.07,10,10,6.57,3.20,0,9.96,7.75,0.92,1.84,0.07,0.97,0
P2_orta_mantikli_noev,12,0.96,464.99,141.80,814.40,42.99,38.54,742.83,11,10.98,7.21,3.46,0.02,11.28,8.79,1.01,2.04,0.07,0.86,851.94
